2,2009/5/16 13:09,3998317,11648902,6,102,0
2,2009/5/16 13:27,4001980,11644165,90,823,1
2,2009/5/16 13:39,3998159,11646028,159,0,0
2,2009/5/16 13:58,3997606,11645788,186,205,1
2,2009/5/16 14:07,3996023,11644469,57,411,0
2,2009/5/16 14:09,3996111,11644166,303,771,1
2,2009/5/16 14:20,3999226,11641985,87,1646,0
2,2009/5/16 14:40,4000129,11639512,267,1697,1
2,2009/5/16 14:49,3999127,11634663,180,771,0
2,2009/5/16 15:28,3999337,11640195,99,0,1
2,2009/5/16 15:34,4000035,11640692,3,51,0
2,2009/5/16 15:38,4000614,11641072,315,154,1
2,2009/5/16 15:47,3999344,11640122,219,565,0
2,2009/5/16 15:49,3999082,11640118,138,205,1
2,2009/5/16 15:59,3994899,11640175,180,1131,0
2,2009/5/16 16:27,4002465,11641185,0,514,1
2,2009/5/16 16:45,4005887,11641518,78,411,0
2,2009/5/16 17:01,4004213,11642107,192,411,1
2,2009/5/16 17:15,4000133,11640435,285,257,0
2,2009/5/16 17:19,4000375,11639501,237,463,1
2,2009/5/16 17:34,3998482,11632429,270,926,0
2,2009/5/16 17:42,3999165,11633282,75,463,1
2,2009/5/16 18:00,3997499,11645525,129,1389,0
2,2009/5/16 18:10,3998820,11642984,267,360,1
2,2009/5/16 18:26,3996100,11642735,162,360,0
3,2009/5/16 0:03,3995195,11627363,255,668,1
3,2009/5/16 0:00,3995109,11627485,69,0,0
3,2009/5/16 0:03,3995195,11627377,270,668,1
3,2009/5/16 0:02,3995147,11627462,78,0,0
3,2009/5/16 0:03,3995193,11627356,249,617,1
3,2009/5/16 0:19,3983351,11627838,171,0,0
3,2009/5/16 0:45,3995154,11627281,246,154,1
3,2009/5/16 0:58,3998867,11639874,135,411,0
3,2009/5/16 0:59,3998888,11639893,333,154,1
3,2009/5/16 1:15,3996546,11644524,117,257,0
3,2009/5/16 1:15,3996541,11644537,117,154,1
3,2009/5/16 1:15,3996562,11644526,42,205,0
3,2009/5/16 1:17,3996325,11644235,219,463,1
3,2009/5/16 1:23,3993222,11644979,162,0,0
3,2009/5/16 1:25,3993238,11645173,87,874,1
3,2009/5/16 1:42,3992812,11645519,180,977,0
3,2009/5/16 1:48,3993236,11643118,267,1594,1
3,2009/5/16 1:53,3990368,11642109,270,823,0
3,2009/5/16 2:57,3995182,11627348,255,565,1
